partner_id,snapshot_date,active_deals_count,soft_cap,hard_cap
P010,2023-09-14,4,9,11
P010,2023-09-15,2,9,11
P010,2023-09-16,3,9,11
P010,2023-09-17,5,9,11
P010,2023-09-18,2,9,11
P010,2023-09-19,2,9,11
P010,2023-09-20,3,9,11
P010,2023-09-21,5,9,11
P010,2023-09-22,6,9,11
P010,2023-09-23,4,9,11
P010,2023-09-24,5,9,11
P010,2023-09-25,2,9,11
P010,2023-09-26,3,9,11
P010,2023-09-27,6,9,11
P010,2023-09-28,3,9,11
P010,2023-09-29,2,9,11
P010,2023-09-30,5,9,11
P010,2023-10-01,3,9,11
P010,2023-10-02,4,9,11
P010,2023-10-03,3,9,11
P010,2023-10-04,4,9,11
P010,2023-10-05,4,9,11
P010,2023-10-06,6,9,11
P010,2023-10-07,2,9,11
P010,2023-10-08,2,9,11
P010,2023-10-09,5,9,11
P010,2023-10-10,5,9,11
P010,2023-10-11,4,9,11
P010,2023-10-12,5,9,11
P010,2023-10-13,6,9,11
P010,2023-10-14,3,9,11
P010,2023-10-15,5,9,11
P010,2023-10-16,2,9,11
P010,2023-10-17,6,9,11
P010,2023-10-18,2,9,11
P010,2023-10-19,2,9,11
P010,2023-10-20,5,9,11
P010,2023-10-21,4,9,11
P010,2023-10-22,3,9,11
P010,2023-10-23,6,9,11
P010,2023-10-24,4,9,11
P010,2023-10-25,6,9,11
P010,2023-10-26,4,9,11
P010,2023-10-27,2,9,11
P010,2023-10-28,3,9,11
P010,2023-10-29,3,9,11
P010,2023-10-30,5,9,11
P010,2023-10-31,5,9,11
P010,2023-11-01,3,9,11
P010,2023-11-02,3,9,11
P010,2023-11-03,5,9,11
P010,2023-11-04,4,9,11
P010,2023-11-05,2,9,11
P010,2023-11-06,4,9,11
P010,2023-11-07,2,9,11
P010,2023-11-08,5,9,11
P010,2023-11-09,6,9,11
P010,2023-11-10,4,9,11
P010,2023-11-11,4,9,11
P010,2023-11-12,5,9,11
P010,2023-11-13,4,9,11
P010,2023-11-14,5,9,11
P010,2023-11-15,2,9,11
P010,2023-11-16,4,9,11
P010,2023-11-17,6,9,11
P010,2023-11-18,5,9,11
P010,2023-11-19,5,9,11
P010,2023-11-20,2,9,11
P010,2023-11-21,2,9,11
P010,2023-11-22,5,9,11
P010,2023-11-23,6,9,11
P010,2023-11-24,3,9,11
P010,2023-11-25,4,9,11
P010,2023-11-26,2,9,11
P010,2023-11-27,5,9,11
P010,2023-11-28,4,9,11
P010,2023-11-29,2,9,11
P010,2023-11-30,3,9,11
P010,2023-12-01,5,9,11
P010,2023-12-02,6,9,11
P010,2023-12-03,3,9,11
P010,2023-12-04,2,9,11
P010,2023-12-05,6,9,11
P010,2023-12-06,3,9,11
P010,2023-12-07,3,9,11
P010,2023-12-08,3,9,11
P010,2023-12-09,6,9,11
P010,2023-12-10,6,9,11
P010,2023-12-11,4,9,11
P010,2023-12-12,2,9,11
P010,2023-12-13,3,9,11
P010,2023-12-14,6,9,11
P010,2023-12-15,3,9,11
P010,2023-12-16,4,9,11
P010,2023-12-17,3,9,11
P010,2023-12-18,2,9,11
P010,2023-12-19,6,9,11
P010,2023-12-20,4,9,11
P010,2023-12-21,4,9,11
P010,2023-12-22,5,9,11
P010,2023-12-23,5,9,11
P010,2023-12-24,4,9,11
P010,2023-12-25,2,9,11
P010,2023-12-26,4,9,11
P010,2023-12-27,4,9,11
P010,2023-12-28,5,9,11
P010,2023-12-29,3,9,11
P010,2023-12-30,6,9,11
P010,2023-12-31,3,9,11
P010,2024-01-01,4,9,11
P010,2024-01-02,6,9,11
P010,2024-01-03,4,9,11
P010,2024-01-04,3,9,11
P010,2024-01-05,4,9,11
P010,2024-01-06,6,9,11
P010,2024-01-07,2,9,11
P010,2024-01-08,5,9,11
P010,2024-01-09,3,9,11
P010,2024-01-10,3,9,11
P010,2024-01-11,2,9,11
P010,2024-01-12,5,9,11
P010,2024-01-13,4,9,11
P010,2024-01-14,2,9,11
P010,2024-01-15,4,9,11
P010,2024-01-16,2,9,11
P010,2024-01-17,2,9,11
P010,2024-01-18,3,9,11
P010,2024-01-19,6,9,11
P010,2024-01-20,2,9,11
P010,2024-01-21,6,9,11
P010,2024-01-22,4,9,11
P010,2024-01-23,5,9,11
P010,2024-01-24,6,9,11
P010,2024-01-25,3,9,11
P010,2024-01-26,4,9,11
P010,2024-01-27,3,9,11
P010,2024-01-28,2,9,11
P010,2024-01-29,4,9,11
P010,2024-01-30,2,9,11
P010,2024-01-31,5,9,11
P010,2024-02-01,5,9,11
P010,2024-02-02,6,9,11
P010,2024-02-03,4,9,11
P010,2024-02-04,3,9,11
P010,2024-02-05,5,9,11
P010,2024-02-06,3,9,11
P010,2024-02-07,5,9,11
P010,2024-02-08,3,9,11
P010,2024-02-09,2,9,11
P010,2024-02-10,3,9,11
P010,2024-02-11,3,9,11
P010,2024-02-12,4,9,11
P010,2024-02-13,4,9,11
P010,2024-02-14,3,9,11
P010,2024-02-15,3,9,11
P010,2024-02-16,5,9,11
P010,2024-02-17,3,9,11
P010,2024-02-18,3,9,11
P010,2024-02-19,2,9,11
P010,2024-02-20,4,9,11
P010,2024-02-21,5,9,11
P010,2024-02-22,2,9,11
P010,2024-02-23,3,9,11
P010,2024-02-24,6,9,11
P010,2024-02-25,6,9,11
P010,2024-02-26,4,9,11
P010,2024-02-27,2,9,11
P010,2024-02-28,4,9,11
P010,2024-02-29,2,9,11
P010,2024-03-01,6,9,11
P010,2024-03-02,2,9,11
P010,2024-03-03,3,9,11
P010,2024-03-04,5,9,11
P010,2024-03-05,2,9,11
P010,2024-03-06,2,9,11
P010,2024-03-07,3,9,11
P010,2024-03-08,3,9,11
P010,2024-03-09,5,9,11
P010,2024-03-10,3,9,11
P010,2024-03-11,6,9,11
P010,2024-03-12,6,9,11
P010,2024-03-13,3,9,11
P010,2024-03-14,2,9,11
P010,2024-03-15,2,9,11
P010,2024-03-16,5,9,11
P010,2024-03-17,2,9,11
P010,2024-03-18,2,9,11
P010,2024-03-19,4,9,11
P010,2024-03-20,2,9,11
P010,2024-03-21,4,9,11
P010,2024-03-22,3,9,11
P010,2024-03-23,2,9,11
P010,2024-03-24,4,9,11
P010,2024-03-25,4,9,11
P010,2024-03-26,4,9,11
P010,2024-03-27,5,9,11
P010,2024-03-28,5,9,11
P010,2024-03-29,3,9,11
P010,2024-03-30,3,9,11
P010,2024-03-31,3,9,11
P010,2024-04-01,3,9,11
P010,2024-04-02,3,9,11
P010,2024-04-03,5,9,11
P010,2024-04-04,2,9,11
P010,2024-04-05,6,9,11
P010,2024-04-06,2,9,11
P010,2024-04-07,5,9,11
P010,2024-04-08,3,9,11
P010,2024-04-09,2,9,11
P010,2024-04-10,2,9,11
P010,2024-04-11,6,9,11
P010,2024-04-12,2,9,11
P010,2024-04-13,6,9,11
P010,2024-04-14,4,9,11
P010,2024-04-15,4,9,11
P010,2024-04-16,2,9,11
P010,2024-04-17,3,9,11
P010,2024-04-18,4,9,11
P010,2024-04-19,4,9,11
P010,2024-04-20,6,9,11
P010,2024-04-21,3,9,11
P010,2024-04-22,6,9,11
P010,2024-04-23,5,9,11
P010,2024-04-24,4,9,11
P010,2024-04-25,5,9,11
P010,2024-04-26,2,9,11
P010,2024-04-27,4,9,11
P010,2024-04-28,4,9,11
P010,2024-04-29,3,9,11
P010,2024-04-30,5,9,11
P010,2024-05-01,4,9,11
P010,2024-05-02,2,9,11
P010,2024-05-03,2,9,11
P010,2024-05-04,3,9,11
P010,2024-05-05,2,9,11
P010,2024-05-06,2,9,11
P010,2024-05-07,2,9,11
P010,2024-05-08,3,9,11
P010,2024-05-09,4,9,11
P010,2024-05-10,6,9,11
P010,2024-05-11,6,9,11
P010,2024-05-12,3,9,11
P010,2024-05-13,3,9,11
P010,2024-05-14,5,9,11
P010,2024-05-15,2,9,11
P010,2024-05-16,4,9,11
P010,2024-05-17,6,9,11
P010,2024-05-18,4,9,11
P010,2024-05-19,5,9,11
P010,2024-05-20,5,9,11
P010,2024-05-21,6,9,11
P010,2024-05-22,5,9,11
P010,2024-05-23,3,9,11
P010,2024-05-24,4,9,11
P010,2024-05-25,4,9,11
P010,2024-05-26,2,9,11
P010,2024-05-27,3,9,11
P010,2024-05-28,5,9,11
P010,2024-05-29,3,9,11
P010,2024-05-30,4,9,11
P010,2024-05-31,2,9,11
P010,2024-06-01,6,9,11
P010,2024-06-02,6,9,11
P010,2024-06-03,5,9,11
P010,2024-06-04,3,9,11
P010,2024-06-05,3,9,11
P010,2024-06-06,2,9,11
P010,2024-06-07,3,9,11
P010,2024-06-08,5,9,11
P010,2024-06-09,2,9,11
P010,2024-06-10,4,9,11
P010,2024-06-11,3,9,11
P010,2024-06-12,2,9,11
P010,2024-06-13,2,9,11
P010,2024-06-14,2,9,11
P010,2024-06-15,6,9,11
P010,2024-06-16,3,9,11
P010,2024-06-17,3,9,11
P010,2024-06-18,4,9,11
P010,2024-06-19,4,9,11
P010,2024-06-20,2,9,11
P010,2024-06-21,3,9,11
P010,2024-06-22,4,9,11
P010,2024-06-23,6,9,11
P010,2024-06-24,2,9,11
P010,2024-06-25,3,9,11
P010,2024-06-26,6,9,11
P010,2024-06-27,6,9,11
P010,2024-06-28,5,9,11
P010,2024-06-29,3,9,11
P010,2024-06-30,6,9,11
P010,2024-07-01,4,9,11
P010,2024-07-02,4,9,11
P010,2024-07-03,4,9,11
P010,2024-07-04,2,9,11
P010,2024-07-05,4,9,11
P010,2024-07-06,6,9,11
P010,2024-07-07,3,9,11
P010,2024-07-08,2,9,11
P010,2024-07-09,6,9,11
P010,2024-07-10,6,9,11
P010,2024-07-11,4,9,11
P010,2024-07-12,5,9,11
P010,2024-07-13,2,9,11
P010,2024-07-14,5,9,11
P010,2024-07-15,6,9,11
P010,2024-07-16,5,9,11
P010,2024-07-17,2,9,11
P010,2024-07-18,3,9,11
P010,2024-07-19,4,9,11
P010,2024-07-20,4,9,11
P010,2024-07-21,4,9,11
P010,2024-07-22,3,9,11
P010,2024-07-23,3,9,11
P010,2024-07-24,6,9,11
P010,2024-07-25,3,9,11
P010,2024-07-26,6,9,11
P010,2024-07-27,4,9,11
P010,2024-07-28,4,9,11
P010,2024-07-29,4,9,11
P010,2024-07-30,6,9,11
P010,2024-07-31,3,9,11
P010,2024-08-01,5,9,11
P010,2024-08-02,3,9,11
P010,2024-08-03,5,9,11
P010,2024-08-04,2,9,11
P010,2024-08-05,4,9,11
P010,2024-08-06,6,9,11
P010,2024-08-07,6,9,11
P010,2024-08-08,3,9,11
P010,2024-08-09,6,9,11
P010,2024-08-10,5,9,11
P010,2024-08-11,2,9,11
P010,2024-08-12,2,9,11
P010,2024-08-13,6,9,11
P010,2024-08-14,4,9,11
P010,2024-08-15,2,9,11
P010,2024-08-16,3,9,11
P010,2024-08-17,2,9,11
P010,2024-08-18,5,9,11
P010,2024-08-19,5,9,11
P010,2024-08-20,2,9,11
P010,2024-08-21,3,9,11
P010,2024-08-22,2,9,11
P010,2024-08-23,4,9,11
P010,2024-08-24,4,9,11
P010,2024-08-25,4,9,11
P010,2024-08-26,4,9,11
P010,2024-08-27,6,9,11
P010,2024-08-28,4,9,11
P010,2024-08-29,2,9,11
P010,2024-08-30,5,9,11
P010,2024-08-31,4,9,11
P010,2024-09-01,4,9,11
P010,2024-09-02,2,9,11
P010,2024-09-03,3,9,11
P010,2024-09-04,4,9,11
P010,2024-09-05,6,9,11
P010,2024-09-06,2,9,11
P010,2024-09-07,4,9,11
P010,2024-09-08,4,9,11
P010,2024-09-09,4,9,11
P010,2024-09-10,4,9,11
P010,2024-09-11,3,9,11
P010,2024-09-12,3,9,11
P010,2024-09-13,2,9,11
P010,2024-09-14,3,9,11
P010,2024-09-15,4,9,11
P010,2024-09-16,2,9,11
P010,2024-09-17,4,9,11
P010,2024-09-18,2,9,11
P010,2024-09-19,2,9,11
P010,2024-09-20,2,9,11
P010,2024-09-21,3,9,11
P010,2024-09-22,4,9,11
P010,2024-09-23,6,9,11
P010,2024-09-24,6,9,11
P010,2024-09-25,5,9,11
P010,2024-09-26,5,9,11
P010,2024-09-27,3,9,11
P010,2024-09-28,3,9,11
P010,2024-09-29,4,9,11
P010,2024-09-30,4,9,11
P010,2024-10-01,5,9,11
P010,2024-10-02,6,9,11
P010,2024-10-03,5,9,11
P010,2024-10-04,6,9,11
P010,2024-10-05,2,9,11
P010,2024-10-06,2,9,11
P010,2024-10-07,4,9,11
P010,2024-10-08,4,9,11
P010,2024-10-09,2,9,11
P010,2024-10-10,4,9,11
P010,2024-10-11,5,9,11
P010,2024-10-12,6,9,11
P010,2024-10-13,6,9,11
P010,2024-10-14,4,9,11
P010,2024-10-15,3,9,11
P010,2024-10-16,6,9,11
P010,2024-10-17,3,9,11
P010,2024-10-18,6,9,11
P010,2024-10-19,3,9,11
P010,2024-10-20,6,9,11
P010,2024-10-21,3,9,11
P010,2024-10-22,6,9,11
P010,2024-10-23,4,9,11
P010,2024-10-24,3,9,11
P010,2024-10-25,6,9,11
P010,2024-10-26,5,9,11
P010,2024-10-27,2,9,11
P010,2024-10-28,3,9,11
P010,2024-10-29,5,9,11
P010,2024-10-30,4,9,11
P010,2024-10-31,2,9,11
P010,2024-11-01,10,9,11
P010,2024-11-02,10,9,11
P010,2024-11-03,11,9,11
P010,2024-11-04,11,9,11
P010,2024-11-05,11,9,11
P010,2024-11-06,10,9,11
P010,2024-11-07,11,9,11
P010,2024-11-08,11,9,11
P010,2024-11-09,11,9,11
P010,2024-11-10,11,9,11
P010,2024-11-11,11,9,11
P010,2024-11-12,11,9,11
P010,2024-11-13,10,9,11
P010,2024-11-14,11,9,11
P010,2024-11-15,10,9,11
P010,2024-11-16,11,9,11
P010,2024-11-17,11,9,11
P010,2024-11-18,11,9,11
P010,2024-11-19,11,9,11
P010,2024-11-20,10,9,11
P010,2024-11-21,10,9,11
P010,2024-11-22,11,9,11
P010,2024-11-23,10,9,11
P010,2024-11-24,10,9,11
P010,2024-11-25,11,9,11
P010,2024-11-26,11,9,11
P010,2024-11-27,11,9,11
P010,2024-11-28,10,9,11
P010,2024-11-29,10,9,11
P010,2024-11-30,11,9,11
P010,2024-12-01,5,9,11
P010,2024-12-02,4,9,11
P010,2024-12-03,2,9,11
P010,2024-12-04,6,9,11
P010,2024-12-05,6,9,11
P010,2024-12-06,5,9,11
P010,2024-12-07,5,9,11
P010,2024-12-08,4,9,11
P010,2024-12-09,4,9,11
P010,2024-12-10,4,9,11
P010,2024-12-11,4,9,11
P010,2024-12-12,3,9,11
P010,2024-12-13,5,9,11
P010,2024-12-14,5,9,11
P010,2024-12-15,2,9,11
P010,2024-12-16,2,9,11
P010,2024-12-17,5,9,11
P010,2024-12-18,5,9,11
P010,2024-12-19,2,9,11
P010,2024-12-20,2,9,11
P010,2024-12-21,5,9,11
P010,2024-12-22,5,9,11
P010,2024-12-23,2,9,11
P010,2024-12-24,2,9,11
P010,2024-12-25,6,9,11
P010,2024-12-26,2,9,11
P010,2024-12-27,3,9,11
P010,2024-12-28,3,9,11
P010,2024-12-29,4,9,11
P010,2024-12-30,4,9,11
P010,2024-12-31,5,9,11
P011,2023-01-01,6,9,12
P011,2023-01-02,6,9,12
P011,2023-01-03,2,9,12
P011,2023-01-04,3,9,12
P011,2023-01-05,3,9,12
P011,2023-01-06,6,9,12
P011,2023-01-07,5,9,12
P011,2023-01-08,2,9,12
P011,2023-01-09,6,9,12
P011,2023-01-10,5,9,12
P011,2023-01-11,3,9,12
P011,2023-01-12,5,9,12
P011,2023-01-13,5,9,12
P011,2023-01-14,6,9,12
P011,2023-01-15,5,9,12
P011,2023-01-16,5,9,12
P011,2023-01-17,5,9,12
P011,2023-01-18,6,9,12
P011,2023-01-19,4,9,12
P011,2023-01-20,2,9,12
P011,2023-01-21,3,9,12
P011,2023-01-22,3,9,12
P011,2023-01-23,2,9,12
P011,2023-01-24,4,9,12
P011,2023-01-25,5,9,12
P011,2023-01-26,2,9,12
P011,2023-01-27,2,9,12
P011,2023-01-28,6,9,12
P011,2023-01-29,3,9,12
P011,2023-01-30,3,9,12
P011,2023-01-31,4,9,12
P011,2023-02-01,6,9,12
P011,2023-02-02,4,9,12
P011,2023-02-03,5,9,12
P011,2023-02-04,3,9,12
P011,2023-02-05,5,9,12
P011,2023-02-06,2,9,12
P011,2023-02-07,2,9,12
P011,2023-02-08,4,9,12
P011,2023-02-09,4,9,12
P011,2023-02-10,5,9,12
P011,2023-02-11,4,9,12
P011,2023-02-12,2,9,12
P011,2023-02-13,6,9,12
P011,2023-02-14,6,9,12
P011,2023-02-15,2,9,12
P011,2023-02-16,6,9,12
P011,2023-02-17,2,9,12
P011,2023-02-18,4,9,12
P011,2023-02-19,5,9,12
P011,2023-02-20,4,9,12
P011,2023-02-21,3,9,12
P011,2023-02-22,6,9,12
P011,2023-02-23,3,9,12
P011,2023-02-24,2,9,12
P011,2023-02-25,2,9,12
P011,2023-02-26,6,9,12
P011,2023-02-27,3,9,12
P011,2023-02-28,2,9,12
P011,2023-03-01,3,9,12
P011,2023-03-02,3,9,12
P011,2023-03-03,2,9,12
P011,2023-03-04,6,9,12
P011,2023-03-05,2,9,12
P011,2023-03-06,6,9,12
P011,2023-03-07,2,9,12
P011,2023-03-08,5,9,12
P011,2023-03-09,5,9,12
P011,2023-03-10,5,9,12
P011,2023-03-11,4,9,12
P011,2023-03-12,5,9,12
P011,2023-03-13,6,9,12
P011,2023-03-14,2,9,12
P011,2023-03-15,3,9,12
P011,2023-03-16,6,9,12
P011,2023-03-17,2,9,12
P011,2023-03-18,5,9,12
P011,2023-03-19,4,9,12
P011,2023-03-20,5,9,12
P011,2023-03-21,2,9,12
P011,2023-03-22,2,9,12
P011,2023-03-23,3,9,12
P011,2023-03-24,6,9,12
P011,2023-03-25,6,9,12
P011,2023-03-26,2,9,12
P011,2023-03-27,4,9,12
P011,2023-03-28,2,9,12
P011,2023-03-29,5,9,12
P011,2023-03-30,3,9,12
P011,2023-03-31,5,9,12
P011,2023-04-01,5,9,12
P011,2023-04-02,4,9,12
P011,2023-04-03,6,9,12
P011,2023-04-04,2,9,12
P011,2023-04-05,5,9,12
P011,2023-04-06,4,9,12
P011,2023-04-07,4,9,12
P011,2023-04-08,4,9,12
P011,2023-04-09,4,9,12
P011,2023-04-10,5,9,12
P011,2023-04-11,6,9,12
P011,2023-04-12,2,9,12
P011,2023-04-13,4,9,12
P011,2023-04-14,6,9,12
P011,2023-04-15,4,9,12
P011,2023-04-16,5,9,12
P011,2023-04-17,5,9,12
P011,2023-04-18,6,9,12
P011,2023-04-19,5,9,12
P011,2023-04-20,3,9,12
P011,2023-04-21,4,9,12
P011,2023-04-22,6,9,12
P011,2023-04-23,5,9,12
P011,2023-04-24,5,9,12
P011,2023-04-25,5,9,12
P011,2023-04-26,3,9,12
P011,2023-04-27,2,9,12
P011,2023-04-28,4,9,12
P011,2023-04-29,6,9,12
P011,2023-04-30,5,9,12
P011,2023-05-01,5,9,12
P011,2023-05-02,2,9,12
P011,2023-05-03,6,9,12
P011,2023-05-04,2,9,12
P011,2023-05-05,3,9,12
P011,2023-05-06,3,9,12
P011,2023-05-07,2,9,12
P011,2023-05-08,4,9,12
P011,2023-05-09,3,9,12
P011,2023-05-10,2,9,12
P011,2023-05-11,5,9,12
P011,2023-05-12,4,9,12
P011,2023-05-13,6,9,12
P011,2023-05-14,2,9,12
P011,2023-05-15,6,9,12
P011,2023-05-16,4,9,12
P011,2023-05-17,6,9,12
P011,2023-05-18,5,9,12
P011,2023-05-19,6,9,12
P011,2023-05-20,4,9,12
P011,2023-05-21,2,9,12
P011,2023-05-22,4,9,12
P011,2023-05-23,6,9,12
P011,2023-05-24,2,9,12
P011,2023-05-25,2,9,12
P011,2023-05-26,6,9,12
P011,2023-05-27,3,9,12
P011,2023-05-28,2,9,12
P011,2023-05-29,3,9,12
P011,2023-05-30,4,9,12
P011,2023-05-31,6,9,12
P011,2023-06-01,6,9,12
P011,2023-06-02,5,9,12
P011,2023-06-03,5,9,12
P011,2023-06-04,4,9,12
P011,2023-06-05,5,9,12
P011,2023-06-06,2,9,12
P011,2023-06-07,2,9,12
P011,2023-06-08,3,9,12
P011,2023-06-09,3,9,12
P011,2023-06-10,6,9,12
P011,2023-06-11,6,9,12
P011,2023-06-12,6,9,12
P011,2023-06-13,3,9,12
P011,2023-06-14,3,9,12
P011,2023-06-15,3,9,12
P011,2023-06-16,5,9,12
P011,2023-06-17,2,9,12
P011,2023-06-18,5,9,12
P011,2023-06-19,5,9,12
P011,2023-06-20,6,9,12
P011,2023-06-21,2,9,12
P011,2023-06-22,2,9,12
P011,2023-06-23,5,9,12
P011,2023-06-24,2,9,12
P011,2023-06-25,2,9,12
P011,2023-06-26,5,9,12
P011,2023-06-27,5,9,12
P011,2023-06-28,4,9,12
P011,2023-06-29,6,9,12
P011,2023-06-30,2,9,12
P011,2023-07-01,3,9,12
P011,2023-07-02,2,9,12
P011,2023-07-03,6,9,12
P011,2023-07-04,6,9,12
P011,2023-07-05,3,9,12
P011,2023-07-06,4,9,12
P011,2023-07-07,3,9,12
P011,2023-07-08,6,9,12
P011,2023-07-09,2,9,12
P011,2023-07-10,3,9,12
P011,2023-07-11,6,9,12
P011,2023-07-12,2,9,12
P011,2023-07-13,5,9,12
P011,2023-07-14,6,9,12
P011,2023-07-15,4,9,12
P011,2023-07-16,2,9,12
P011,2023-07-17,3,9,12
P011,2023-07-18,2,9,12
P011,2023-07-19,6,9,12
P011,2023-07-20,2,9,12
P011,2023-07-21,2,9,12
P011,2023-07-22,5,9,12
P011,2023-07-23,5,9,12
P011,2023-07-24,6,9,12
P011,2023-07-25,3,9,12
P011,2023-07-26,2,9,12
P011,2023-07-27,2,9,12
P011,2023-07-28,2,9,12
P011,2023-07-29,3,9,12
P011,2023-07-30,2,9,12
P011,2023-07-31,2,9,12
P011,2023-08-01,2,9,12
P011,2023-08-02,3,9,12
P011,2023-08-03,5,9,12
P011,2023-08-04,5,9,12
P011,2023-08-05,6,9,12
P011,2023-08-06,6,9,12
P011,2023-08-07,3,9,12
P011,2023-08-08,4,9,12
P011,2023-08-09,5,9,12
P011,2023-08-10,2,9,12
P011,2023-08-11,2,9,12
P011,2023-08-12,5,9,12
P011,2023-08-13,5,9,12
P011,2023-08-14,3,9,12
P011,2023-08-15,2,9,12
P011,2023-08-16,6,9,12
P011,2023-08-17,5,9,12
P011,2023-08-18,5,9,12
P011,2023-08-19,2,9,12
P011,2023-08-20,3,9,12
P011,2023-08-21,6,9,12
P011,2023-08-22,5,9,12
P011,2023-08-23,6,9,12
P011,2023-08-24,2,9,12
P011,2023-08-25,5,9,12
P011,2023-08-26,2,9,12
P011,2023-08-27,2,9,12
P011,2023-08-28,5,9,12
P011,2023-08-29,4,9,12
P011,2023-08-30,3,9,12
P011,2023-08-31,6,9,12
P011,2023-09-01,2,9,12
P011,2023-09-02,5,9,12
P011,2023-09-03,3,9,12
P011,2023-09-04,6,9,12
P011,2023-09-05,6,9,12
P011,2023-09-06,2,9,12
P011,2023-09-07,4,9,12
P011,2023-09-08,4,9,12
P011,2023-09-09,2,9,12
P011,2023-09-10,2,9,12
P011,2023-09-11,4,9,12
P011,2023-09-12,6,9,12
P011,2023-09-13,5,9,12
P011,2023-09-14,3,9,12
P011,2023-09-15,4,9,12
P011,2023-09-16,4,9,12
P011,2023-09-17,4,9,12
P011,2023-09-18,6,9,12
P011,2023-09-19,2,9,12
P011,2023-09-20,6,9,12
P011,2023-09-21,5,9,12
P011,2023-09-22,6,9,12
P011,2023-09-23,2,9,12
P011,2023-09-24,2,9,12
P011,2023-09-25,4,9,12
P011,2023-09-26,6,9,12
P011,2023-09-27,6,9,12
P011,2023-09-28,4,9,12
P011,2023-09-29,6,9,12
P011,2023-09-30,2,9,12
P011,2023-10-01,2,9,12
P011,2023-10-02,4,9,12
P011,2023-10-03,2,9,12
P011,2023-10-04,6,9,12
P011,2023-10-05,2,9,12
P011,2023-10-06,6,9,12
P011,2023-10-07,6,9,12
P011,2023-10-08,2,9,12
P011,2023-10-09,3,9,12
P011,2023-10-10,4,9,12
P011,2023-10-11,2,9,12
P011,2023-10-12,3,9,12
P011,2023-10-13,5,9,12
P011,2023-10-14,4,9,12
P011,2023-10-15,4,9,12
P011,2023-10-16,4,9,12
P011,2023-10-17,2,9,12
P011,2023-10-18,4,9,12
P011,2023-10-19,6,9,12
P011,2023-10-20,2,9,12
P011,2023-10-21,6,9,12
P011,2023-10-22,2,9,12
P011,2023-10-23,2,9,12
P011,2023-10-24,4,9,12
P011,2023-10-25,4,9,12
P011,2023-10-26,4,9,12
P011,2023-10-27,4,9,12
P011,2023-10-28,2,9,12
P011,2023-10-29,4,9,12
P011,2023-10-30,6,9,12
P011,2023-10-31,2,9,12
P011,2023-11-01,3,9,12
P011,2023-11-02,4,9,12
P011,2023-11-03,5,9,12
P011,2023-11-04,6,9,12
P011,2023-11-05,4,9,12
P011,2023-11-06,5,9,12
P011,2023-11-07,5,9,12
P011,2023-11-08,5,9,12
P011,2023-11-09,4,9,12
P011,2023-11-10,5,9,12
P011,2023-11-11,3,9,12
P011,2023-11-12,5,9,12
P011,2023-11-13,5,9,12
P011,2023-11-14,3,9,12
P011,2023-11-15,3,9,12
P011,2023-11-16,5,9,12
P011,2023-11-17,4,9,12
P011,2023-11-18,4,9,12
P011,2023-11-19,2,9,12
P011,2023-11-20,5,9,12
P011,2023-11-21,5,9,12
P011,2023-11-22,5,9,12
P011,2023-11-23,3,9,12
P011,2023-11-24,2,9,12
P011,2023-11-25,4,9,12
P011,2023-11-26,6,9,12
P011,2023-11-27,3,9,12
P011,2023-11-28,2,9,12
P011,2023-11-29,4,9,12
P011,2023-11-30,3,9,12
P011,2023-12-01,2,9,12
P011,2023-12-02,2,9,12
P011,2023-12-03,4,9,12
P011,2023-12-04,2,9,12
P011,2023-12-05,3,9,12
P011,2023-12-06,3,9,12
P011,2023-12-07,3,9,12
P011,2023-12-08,2,9,12
P011,2023-12-09,5,9,12
P011,2023-12-10,3,9,12
P011,2023-12-11,6,9,12
P011,2023-12-12,3,9,12
P011,2023-12-13,5,9,12
P011,2023-12-14,4,9,12
P011,2023-12-15,3,9,12
P011,2023-12-16,6,9,12
P011,2023-12-17,4,9,12
P011,2023-12-18,4,9,12
P011,2023-12-19,2,9,12
P011,2023-12-20,4,9,12
P011,2023-12-21,3,9,12
P011,2023-12-22,2,9,12
P011,2023-12-23,5,9,12
P011,2023-12-24,3,9,12
P011,2023-12-25,3,9,12
P011,2023-12-26,5,9,12
P011,2023-12-27,5,9,12
P011,2023-12-28,3,9,12
P011,2023-12-29,2,9,12
P011,2023-12-30,6,9,12
P011,2023-12-31,2,9,12
P011,2024-01-01,6,9,12
P011,2024-01-02,3,9,12
P011,2024-01-03,3,9,12
P011,2024-01-04,3,9,12
P011,2024-01-05,6,9,12
P011,2024-01-06,2,9,12
P011,2024-01-07,3,9,12
P011,2024-01-08,6,9,12
P011,2024-01-09,4,9,12
P011,2024-01-10,2,9,12
P011,2024-01-11,3,9,12
P011,2024-01-12,6,9,12
P011,2024-01-13,3,9,12
P011,2024-01-14,5,9,12
P011,2024-01-15,4,9,12
P011,2024-01-16,3,9,12
P011,2024-01-17,4,9,12
P011,2024-01-18,2,9,12
P011,2024-01-19,2,9,12
P011,2024-01-20,5,9,12
P011,2024-01-21,6,9,12
P011,2024-01-22,2,9,12
P011,2024-01-23,6,9,12
P011,2024-01-24,5,9,12
P011,2024-01-25,4,9,12
P011,2024-01-26,5,9,12
P011,2024-01-27,5,9,12
P011,2024-01-28,5,9,12
P011,2024-01-29,5,9,12
P011,2024-01-30,4,9,12
P011,2024-01-31,4,9,12
P011,2024-02-01,5,9,12
P011,2024-02-02,3,9,12
