invoice_id,customer_id,issue_date,due_date,paid_date,amount,currency,status,country
INV01635,C01915,2024-09-11,2024-10-11,,5123,SEK,overdue,SE
INV01636,C01827,2024-09-08,2024-10-08,2024-09-20,4761,SEK,paid,SE
INV01637,C01980,2024-09-17,2024-10-17,,5051,SEK,overdue,SE
INV01638,C01983,2024-09-11,2024-10-11,2024-11-02,4877,SEK,paid_late,SE
INV01639,C01703,2024-09-02,2024-10-02,2024-09-07,1850,SEK,paid,SE
INV01640,C02022,2024-09-01,2024-10-01,2024-11-01,2648,SEK,paid_late,SE
INV01641,C01804,2024-09-13,2024-10-13,2024-09-29,964,SEK,paid,SE
INV01642,C02101,2024-09-23,2024-10-23,2024-10-21,7762,SEK,paid,SE
INV01643,C02302,2024-09-22,2024-10-22,2024-10-08,7683,SEK,paid,SE
INV01644,C02164,2024-09-20,2024-10-20,2024-10-05,3831,SEK,paid,SE
INV01645,C02273,2024-09-05,2024-10-05,2024-10-01,5560,SEK,paid,SE
INV01646,C01702,2024-09-16,2024-10-16,2024-09-29,7154,SEK,paid,SE
INV01647,C01884,2024-09-07,2024-10-07,2024-10-24,8114,SEK,paid_late,SE
INV01648,C01750,2024-09-22,2024-10-22,2024-09-30,4870,SEK,paid,SE
INV01649,C01875,2024-09-23,2024-10-23,2024-10-05,7129,SEK,paid,SE
INV01650,C02058,2024-09-08,2024-10-08,2024-10-03,591,SEK,paid,SE
INV01651,C01934,2024-09-08,2024-10-08,2024-09-27,1931,SEK,paid,SE
INV01652,C02204,2024-09-13,2024-10-13,,7031,SEK,overdue,SE
INV01653,C01976,2024-09-14,2024-10-14,2024-10-05,4312,SEK,paid,SE
INV01654,C02200,2024-09-12,2024-10-12,2024-09-24,931,SEK,paid,SE
INV01655,C02229,2024-09-13,2024-10-13,,5387,SEK,overdue,SE
INV01656,C02202,2024-09-04,2024-10-04,2024-09-15,2553,SEK,paid,SE
INV01657,C02116,2024-10-16,2024-11-15,2024-10-30,1368,SEK,paid,SE
INV01658,C01788,2024-10-28,2024-11-27,2024-12-22,1871,SEK,paid_late,SE
INV01659,C02243,2024-10-10,2024-11-09,2024-10-28,824,SEK,paid,SE
INV01660,C01978,2024-10-21,2024-11-20,,7409,SEK,overdue,SE
INV01661,C02092,2024-10-08,2024-11-07,2024-11-01,1282,SEK,paid,SE
INV01662,C01589,2024-10-21,2024-11-20,2024-11-11,4713,SEK,paid,SE
INV01663,C01853,2024-10-11,2024-11-10,2024-10-27,1808,SEK,paid,SE
INV01664,C01605,2024-10-02,2024-11-01,2024-10-19,5400,SEK,paid,SE
INV01665,C02314,2024-10-21,2024-11-20,2024-11-14,2446,SEK,paid,SE
INV01666,C02240,2024-10-20,2024-11-19,,7464,SEK,overdue,SE
INV01667,C01629,2024-10-13,2024-11-12,2024-10-19,6178,SEK,paid,SE
INV01668,C02171,2024-10-16,2024-11-15,2024-11-07,6496,SEK,paid,SE
INV01669,C01798,2024-10-09,2024-11-08,2024-11-01,3174,SEK,paid,SE
INV01670,C02000,2024-10-25,2024-11-24,2024-10-30,1202,SEK,paid,SE
INV01671,C01768,2024-10-16,2024-11-15,2024-12-17,8098,SEK,paid_late,SE
INV01672,C01727,2024-10-07,2024-11-06,2024-10-28,659,SEK,paid,SE
INV01673,C01669,2024-10-15,2024-11-14,2024-12-09,1326,SEK,paid_late,SE
INV01674,C02174,2024-10-08,2024-11-07,2024-10-22,6748,SEK,paid,SE
INV01675,C02038,2024-10-14,2024-11-13,2024-10-29,5242,SEK,paid,SE
INV01676,C02154,2024-10-14,2024-11-13,2024-11-10,1321,SEK,paid,SE
INV01677,C01781,2024-10-01,2024-10-31,2024-11-18,896,SEK,paid_late,SE
INV01678,C01850,2024-10-05,2024-11-04,2024-10-15,424,SEK,paid,SE
INV01679,C01825,2024-10-04,2024-11-03,2024-10-24,5961,SEK,paid,SE
INV01680,C01653,2024-10-06,2024-11-05,2024-10-28,3014,SEK,paid,SE
INV01681,C01976,2024-11-04,2024-12-04,2024-11-27,4731,SEK,paid,SE
INV01682,C02017,2024-11-15,2024-12-15,2025-01-01,7730,SEK,paid_late,SE
INV01683,C02305,2024-11-02,2024-12-02,2024-11-20,7466,SEK,paid,SE
INV01684,C01613,2024-11-08,2024-12-08,2024-11-21,3440,SEK,paid,SE
INV01685,C01804,2024-11-26,2024-12-26,2024-12-03,698,SEK,paid,SE
INV01686,C02052,2024-11-02,2024-12-02,2024-12-27,1924,SEK,paid_late,SE
INV01687,C02159,2024-11-08,2024-12-08,,3460,SEK,overdue,SE
INV01688,C02051,2024-11-07,2024-12-07,2024-11-17,5030,SEK,paid,SE
INV01689,C01752,2024-11-04,2024-12-04,2024-11-25,2257,SEK,paid,SE
INV01690,C02003,2024-11-08,2024-12-08,2024-11-16,4383,SEK,paid,SE
INV01691,C01718,2024-11-04,2024-12-04,2024-11-22,5297,SEK,paid,SE
INV01692,C02341,2024-11-19,2024-12-19,2024-12-07,7822,SEK,paid,SE
INV01693,C01661,2024-11-23,2024-12-23,2024-12-15,5799,SEK,paid,SE
INV01694,C01933,2024-11-15,2024-12-15,,2921,SEK,overdue,SE
INV01695,C01875,2024-11-18,2024-12-18,2024-11-25,2814,SEK,paid,SE
INV01696,C02262,2024-11-27,2024-12-27,2024-12-06,6263,SEK,paid,SE
INV01697,C01950,2024-11-08,2024-12-08,2024-11-20,7066,SEK,paid,SE
INV01698,C01675,2024-11-05,2024-12-05,2024-12-01,2981,SEK,paid,SE
INV01699,C01730,2024-11-13,2024-12-13,2024-12-19,2178,SEK,paid_late,SE
INV01700,C02243,2024-11-22,2024-12-22,,1776,SEK,overdue,SE
INV01701,C01893,2024-11-10,2024-12-10,2025-01-13,7934,SEK,paid_late,SE
INV01702,C02085,2024-11-13,2024-12-13,2024-12-04,5050,SEK,paid,SE
INV01703,C01666,2024-11-05,2024-12-05,2024-11-25,4912,SEK,paid,SE
INV01704,C02352,2024-11-12,2024-12-12,2024-11-28,984,SEK,paid,SE
INV01705,C02336,2024-12-19,2025-01-18,2025-02-09,6536,SEK,paid_late,SE
INV01706,C02264,2024-12-20,2025-01-19,2025-01-12,3097,SEK,paid,SE
INV01707,C01771,2024-12-26,2025-01-25,2025-02-28,644,SEK,paid_late,SE
INV01708,C01795,2024-12-05,2025-01-04,2024-12-11,7727,SEK,paid,SE
INV01709,C01712,2024-12-11,2025-01-10,2024-12-21,906,SEK,paid,SE
INV01710,C01684,2024-12-10,2025-01-09,2025-02-15,1371,SEK,paid_late,SE
INV01711,C02010,2024-12-27,2025-01-26,2025-01-09,4732,SEK,paid,SE
INV01712,C01832,2024-12-21,2025-01-20,2024-12-28,7639,SEK,paid,SE
INV01713,C02318,2024-12-18,2025-01-17,2025-01-10,2260,SEK,paid,SE
INV01714,C01794,2024-12-08,2025-01-07,2024-12-15,4689,SEK,paid,SE
INV01715,C02276,2024-12-14,2025-01-13,2024-12-25,8197,SEK,paid,SE
INV01716,C02168,2024-12-22,2025-01-21,2025-01-05,1511,SEK,paid,SE
INV01717,C02292,2024-12-07,2025-01-06,2025-01-29,5918,SEK,paid_late,SE
INV01718,C02345,2024-12-23,2025-01-22,2025-01-01,2683,SEK,paid,SE
INV01719,C02087,2024-12-20,2025-01-19,2024-12-31,6525,SEK,paid,SE
INV01720,C01647,2024-12-26,2025-01-25,2025-01-03,7850,SEK,paid,SE
INV01721,C01689,2024-12-09,2025-01-08,,4207,SEK,overdue,SE
INV01722,C02145,2024-12-13,2025-01-12,2024-12-23,7922,SEK,paid,SE
INV01723,C01688,2024-12-11,2025-01-10,2025-01-07,7561,SEK,paid,SE
INV01724,C02262,2024-12-01,2024-12-31,2024-12-13,455,SEK,paid,SE
INV01725,C02011,2024-12-26,2025-01-25,2025-01-02,2647,SEK,paid,SE
INV01726,C02343,2024-12-27,2025-01-26,2025-01-02,2589,SEK,paid,SE
INV01727,C02222,2024-12-01,2024-12-31,2024-12-13,6126,SEK,paid,SE
INV01728,C02364,2024-12-15,2025-01-14,,5785,SEK,overdue,SE
INV01729,C02505,2023-01-13,2023-02-12,2023-01-22,8034,EUR,paid,DE
INV01730,C02661,2023-01-10,2023-02-09,2023-01-17,2986,EUR,paid,DE
INV01731,C02401,2023-01-25,2023-02-24,2023-01-30,5874,EUR,paid,DE
INV01732,C02513,2023-01-14,2023-02-13,2023-02-01,5882,EUR,paid,DE
INV01733,C02386,2023-01-03,2023-02-02,2023-02-26,5358,EUR,paid_late,DE
INV01734,C02637,2023-01-20,2023-02-19,2023-02-05,6478,EUR,paid,DE
INV01735,C02569,2023-01-27,2023-02-26,2023-02-11,4716,EUR,paid,DE
INV01736,C02409,2023-01-27,2023-02-26,2023-03-06,5703,EUR,paid_late,DE
INV01737,C02499,2023-01-08,2023-02-07,2023-01-21,1030,EUR,paid,DE
INV01738,C02472,2023-01-11,2023-02-10,2023-02-27,5324,EUR,paid_late,DE
INV01739,C02530,2023-01-08,2023-02-07,2023-01-16,5191,EUR,paid,DE
INV01740,C02452,2023-01-08,2023-02-07,2023-02-01,7728,EUR,paid,DE
INV01741,C02457,2023-01-24,2023-02-23,2023-02-14,6781,EUR,paid,DE
INV01742,C02559,2023-01-06,2023-02-05,2023-01-17,6168,EUR,paid,DE
INV01743,C02489,2023-01-20,2023-02-19,2023-02-06,2671,EUR,paid,DE
INV01744,C02454,2023-01-23,2023-02-22,2023-02-12,6729,EUR,paid,DE
INV01745,C02454,2023-01-27,2023-02-26,2023-02-14,6383,EUR,paid,DE
INV01746,C02604,2023-01-09,2023-02-08,,1253,EUR,overdue,DE
INV01747,C02506,2023-01-20,2023-02-19,2023-02-17,5083,EUR,paid,DE
INV01748,C02584,2023-01-04,2023-02-03,,3003,EUR,overdue,DE
INV01749,C02614,2023-01-06,2023-02-05,2023-01-25,7422,EUR,paid,DE
INV01750,C02380,2023-01-24,2023-02-23,2023-02-04,4857,EUR,paid,DE
INV01751,C02446,2023-01-16,2023-02-15,2023-02-12,5932,EUR,paid,DE
INV01752,C02506,2023-01-09,2023-02-08,2023-02-11,3644,EUR,paid_late,DE
INV01753,C02567,2023-02-05,2023-03-07,2023-02-16,3058,EUR,paid,DE
INV01754,C02600,2023-02-24,2023-03-26,2023-04-19,2797,EUR,paid_late,DE
INV01755,C02516,2023-02-09,2023-03-11,2023-02-17,5205,EUR,paid,DE
INV01756,C02398,2023-02-07,2023-03-09,2023-02-12,992,EUR,paid,DE
INV01757,C02396,2023-02-24,2023-03-26,2023-03-12,2191,EUR,paid,DE
INV01758,C02508,2023-02-18,2023-03-20,2023-04-03,8175,EUR,paid_late,DE
INV01759,C02402,2023-02-01,2023-03-03,2023-02-13,5186,EUR,paid,DE
INV01760,C02639,2023-02-06,2023-03-08,2023-02-15,2234,EUR,paid,DE
INV01761,C02474,2023-02-26,2023-03-28,2023-04-19,3563,EUR,paid_late,DE
INV01762,C02574,2023-02-09,2023-03-11,2023-02-23,3543,EUR,paid,DE
INV01763,C02385,2023-02-14,2023-03-16,2023-02-25,5261,EUR,paid,DE
INV01764,C02400,2023-02-26,2023-03-28,2023-03-23,3503,EUR,paid,DE
INV01765,C02542,2023-02-14,2023-03-16,2023-03-09,4900,EUR,paid,DE
INV01766,C02518,2023-02-02,2023-03-04,2023-03-02,6735,EUR,paid,DE
INV01767,C02386,2023-02-20,2023-03-22,2023-03-05,7964,EUR,paid,DE
INV01768,C02550,2023-02-13,2023-03-15,2023-03-03,2950,EUR,paid,DE
INV01769,C02406,2023-02-14,2023-03-16,2023-03-02,3115,EUR,paid,DE
INV01770,C02636,2023-02-15,2023-03-17,2023-02-23,5831,EUR,paid,DE
INV01771,C02495,2023-02-19,2023-03-21,2023-02-28,812,EUR,paid,DE
INV01772,C02653,2023-02-01,2023-03-03,2023-02-10,4523,EUR,paid,DE
INV01773,C02429,2023-02-07,2023-03-09,2023-02-20,7869,EUR,paid,DE
INV01774,C02510,2023-02-18,2023-03-20,2023-04-09,3117,EUR,paid_late,DE
INV01775,C02377,2023-02-11,2023-03-13,,4293,EUR,overdue,DE
INV01776,C02460,2023-02-10,2023-03-12,,7099,EUR,overdue,DE
INV01777,C02690,2023-03-27,2023-04-26,2023-04-09,3485,EUR,paid,DE
INV01778,C02452,2023-03-10,2023-04-09,2023-03-24,5884,EUR,paid,DE
INV01779,C02424,2023-03-05,2023-04-04,,7145,EUR,overdue,DE
INV01780,C02581,2023-03-13,2023-04-12,2023-04-05,7202,EUR,paid,DE
INV01781,C02702,2023-03-22,2023-04-21,2023-04-12,6919,EUR,paid,DE
INV01782,C02624,2023-03-06,2023-04-05,2023-04-02,3942,EUR,paid,DE
INV01783,C02678,2023-03-19,2023-04-18,2023-05-22,7034,EUR,paid_late,DE
INV01784,C02506,2023-03-15,2023-04-14,2023-04-07,7288,EUR,paid,DE
INV01785,C02543,2023-03-10,2023-04-09,2023-03-31,5476,EUR,paid,DE
INV01786,C02573,2023-03-14,2023-04-13,2023-03-25,4280,EUR,paid,DE
INV01787,C02477,2023-03-05,2023-04-04,2023-04-15,6337,EUR,paid_late,DE
INV01788,C02429,2023-03-03,2023-04-02,2023-03-18,6736,EUR,paid,DE
INV01789,C02575,2023-03-22,2023-04-21,,673,EUR,overdue,DE
INV01790,C02617,2023-03-12,2023-04-11,2023-04-08,5262,EUR,paid,DE
INV01791,C02401,2023-03-10,2023-04-09,2023-04-01,2964,EUR,paid,DE
INV01792,C02641,2023-03-15,2023-04-14,2023-03-30,1379,EUR,paid,DE
INV01793,C02404,2023-03-01,2023-03-31,2023-03-07,6522,EUR,paid,DE
INV01794,C02536,2023-03-12,2023-04-11,2023-03-26,4163,EUR,paid,DE
INV01795,C02480,2023-03-12,2023-04-11,2023-03-19,2539,EUR,paid,DE
INV01796,C02498,2023-03-12,2023-04-11,2023-05-15,4305,EUR,paid_late,DE
INV01797,C02675,2023-03-22,2023-04-21,,6111,EUR,overdue,DE
INV01798,C02619,2023-03-18,2023-04-17,2023-03-31,7112,EUR,paid,DE
INV01799,C02462,2023-03-02,2023-04-01,2023-04-07,6974,EUR,paid_late,DE
INV01800,C02493,2023-03-01,2023-03-31,2023-03-27,1776,EUR,paid,DE
INV01801,C02445,2023-04-15,2023-05-15,2023-06-01,1856,EUR,paid_late,DE
INV01802,C02489,2023-04-05,2023-05-05,2023-04-15,6156,EUR,paid,DE
INV01803,C02395,2023-04-05,2023-05-05,2023-04-22,1138,EUR,paid,DE
INV01804,C02518,2023-04-15,2023-05-15,2023-05-01,1578,EUR,paid,DE
INV01805,C02641,2023-04-13,2023-05-13,2023-05-07,4664,EUR,paid,DE
INV01806,C02454,2023-04-25,2023-05-25,2023-05-06,894,EUR,paid,DE
INV01807,C02700,2023-04-20,2023-05-20,2023-06-28,1055,EUR,paid_late,DE
INV01808,C02526,2023-04-05,2023-05-05,,1621,EUR,overdue,DE
INV01809,C02656,2023-04-07,2023-05-07,2023-05-29,1943,EUR,paid_late,DE
INV01810,C02721,2023-04-21,2023-05-21,2023-05-15,6606,EUR,paid,DE
INV01811,C02591,2023-04-27,2023-05-27,2023-05-03,1044,EUR,paid,DE
INV01812,C02647,2023-04-23,2023-05-23,,2617,EUR,overdue,DE
INV01813,C02578,2023-04-25,2023-05-25,2023-05-10,6096,EUR,paid,DE
INV01814,C02459,2023-04-23,2023-05-23,2023-05-13,3991,EUR,paid,DE
INV01815,C02640,2023-04-17,2023-05-17,2023-05-03,2012,EUR,paid,DE
INV01816,C02486,2023-04-01,2023-05-01,2023-04-10,5816,EUR,paid,DE
INV01817,C02671,2023-04-24,2023-05-24,,7175,EUR,overdue,DE
INV01818,C02513,2023-04-10,2023-05-10,2023-05-02,4332,EUR,paid,DE
INV01819,C02407,2023-04-23,2023-05-23,2023-05-12,2600,EUR,paid,DE
INV01820,C02506,2023-04-13,2023-05-13,2023-05-03,2086,EUR,paid,DE
INV01821,C02682,2023-04-21,2023-05-21,,6348,EUR,overdue,DE
INV01822,C02692,2023-04-24,2023-05-24,2023-04-30,1660,EUR,paid,DE
INV01823,C02614,2023-04-04,2023-05-04,2023-04-16,725,EUR,paid,DE
INV01824,C02475,2023-04-04,2023-05-04,2023-04-25,7169,EUR,paid,DE
INV01825,C02619,2023-05-05,2023-06-04,2023-05-13,3687,EUR,paid,DE
INV01826,C02690,2023-05-09,2023-06-08,2023-05-24,4988,EUR,paid,DE
INV01827,C02664,2023-05-05,2023-06-04,2023-05-12,2880,EUR,paid,DE
INV01828,C02403,2023-05-04,2023-06-03,2023-05-20,4293,EUR,paid,DE
INV01829,C02619,2023-05-14,2023-06-13,2023-07-01,3746,EUR,paid_late,DE
INV01830,C02713,2023-05-03,2023-06-02,2023-05-25,5398,EUR,paid,DE
INV01831,C02556,2023-05-01,2023-05-31,2023-05-23,2866,EUR,paid,DE
INV01832,C02493,2023-05-01,2023-05-31,2023-05-26,7661,EUR,paid,DE
INV01833,C02459,2023-05-02,2023-06-01,2023-05-13,3338,EUR,paid,DE
INV01834,C02547,2023-05-08,2023-06-07,2023-05-24,3103,EUR,paid,DE
INV01835,C02573,2023-05-19,2023-06-18,2023-06-12,2004,EUR,paid,DE
INV01836,C02485,2023-05-20,2023-06-19,2023-06-08,490,EUR,paid,DE
INV01837,C02576,2023-05-25,2023-06-24,2023-07-17,529,EUR,paid_late,DE
INV01838,C02517,2023-05-01,2023-05-31,2023-06-29,7362,EUR,paid_late,DE
INV01839,C02702,2023-05-05,2023-06-04,2023-05-10,1821,EUR,paid,DE
INV01840,C02558,2023-05-28,2023-06-27,2023-06-06,5051,EUR,paid,DE
INV01841,C02685,2023-05-16,2023-06-15,2023-05-28,7081,EUR,paid,DE
INV01842,C02402,2023-05-14,2023-06-13,2023-06-02,4051,EUR,paid,DE
INV01843,C02377,2023-05-26,2023-06-25,2023-06-02,3587,EUR,paid,DE
INV01844,C02423,2023-05-23,2023-06-22,2023-05-28,6488,EUR,paid,DE
INV01845,C02734,2023-05-25,2023-06-24,2023-07-02,2305,EUR,paid_late,DE
INV01846,C02493,2023-05-21,2023-06-20,2023-05-26,1512,EUR,paid,DE
INV01847,C02475,2023-05-06,2023-06-05,,5856,EUR,overdue,DE
INV01848,C02555,2023-05-06,2023-06-05,2023-05-18,6213,EUR,paid,DE
INV01849,C02483,2023-06-19,2023-07-19,2023-07-06,1773,EUR,paid,DE
INV01850,C02703,2023-06-08,2023-07-08,2023-07-02,4395,EUR,paid,DE
INV01851,C02739,2023-06-05,2023-07-05,2023-07-25,8156,EUR,paid_late,DE
INV01852,C02488,2023-06-18,2023-07-18,2023-07-01,5087,EUR,paid,DE
INV01853,C02752,2023-06-14,2023-07-14,2023-07-12,6138,EUR,paid,DE
INV01854,C02665,2023-06-24,2023-07-24,2023-07-30,7796,EUR,paid_late,DE
INV01855,C02733,2023-06-19,2023-07-19,2023-07-06,844,EUR,paid,DE
INV01856,C02678,2023-06-26,2023-07-26,2023-07-15,1958,EUR,paid,DE
INV01857,C02407,2023-06-19,2023-07-19,,433,EUR,overdue,DE
INV01858,C02563,2023-06-12,2023-07-12,2023-07-21,5560,EUR,paid_late,DE
INV01859,C02602,2023-06-01,2023-07-01,2023-06-29,971,EUR,paid,DE
INV01860,C02641,2023-06-21,2023-07-21,2023-06-27,7181,EUR,paid,DE
INV01861,C02574,2023-06-03,2023-07-03,2023-08-01,2038,EUR,paid_late,DE
INV01862,C02664,2023-06-23,2023-07-23,2023-07-08,6180,EUR,paid,DE
INV01863,C02649,2023-06-22,2023-07-22,,3366,EUR,overdue,DE
INV01864,C02399,2023-06-24,2023-07-24,2023-07-20,6738,EUR,paid,DE
INV01865,C02477,2023-06-12,2023-07-12,2023-07-07,5523,EUR,paid,DE
INV01866,C02419,2023-06-28,2023-07-28,2023-07-07,6254,EUR,paid,DE
INV01867,C02648,2023-06-20,2023-07-20,2023-06-30,2271,EUR,paid,DE
INV01868,C02504,2023-06-21,2023-07-21,2023-07-07,2629,EUR,paid,DE
INV01869,C02514,2023-06-05,2023-07-05,2023-06-30,5638,EUR,paid,DE
INV01870,C02378,2023-06-20,2023-07-20,2023-07-05,6170,EUR,paid,DE
INV01871,C02460,2023-06-03,2023-07-03,2023-06-18,6270,EUR,paid,DE
INV01872,C02649,2023-06-24,2023-07-24,2023-07-20,519,EUR,paid,DE
INV01873,C02435,2023-07-17,2023-08-16,2023-07-22,1913,EUR,paid,DE
INV01874,C02553,2023-07-23,2023-08-22,2023-08-10,5070,EUR,paid,DE
INV01875,C02695,2023-07-24,2023-08-23,,1978,EUR,overdue,DE
INV01876,C02384,2023-07-27,2023-08-26,2023-08-02,3023,EUR,paid,DE
INV01877,C02575,2023-07-10,2023-08-09,2023-07-29,2690,EUR,paid,DE
INV01878,C02756,2023-07-26,2023-08-25,2023-09-07,2758,EUR,paid_late,DE
INV01879,C02536,2023-07-20,2023-08-19,2023-08-02,1562,EUR,paid,DE
INV01880,C02480,2023-07-24,2023-08-23,2023-08-15,7284,EUR,paid,DE
INV01881,C02635,2023-07-18,2023-08-17,2023-07-25,7700,EUR,paid,DE
INV01882,C02532,2023-07-07,2023-08-06,2023-07-16,3377,EUR,paid,DE
INV01883,C02554,2023-07-03,2023-08-02,2023-08-15,3638,EUR,paid_late,DE
INV01884,C02621,2023-07-26,2023-08-25,2023-09-01,5710,EUR,paid_late,DE
INV01885,C02605,2023-07-18,2023-08-17,2023-07-28,1687,EUR,paid,DE
INV01886,C02472,2023-07-20,2023-08-19,2023-08-08,1321,EUR,paid,DE
INV01887,C02694,2023-07-08,2023-08-07,2023-07-26,6058,EUR,paid,DE
INV01888,C02588,2023-07-01,2023-07-31,2023-07-23,3906,EUR,paid,DE
INV01889,C02450,2023-07-01,2023-07-31,2023-07-11,5201,EUR,paid,DE
INV01890,C02409,2023-07-13,2023-08-12,2023-07-25,3762,EUR,paid,DE
INV01891,C02436,2023-07-12,2023-08-11,2023-07-18,6231,EUR,paid,DE
INV01892,C02405,2023-07-06,2023-08-05,2023-08-25,2823,EUR,paid_late,DE
INV01893,C02772,2023-07-22,2023-08-21,2023-07-27,5955,EUR,paid,DE
INV01894,C02438,2023-07-07,2023-08-06,2023-07-21,7671,EUR,paid,DE
INV01895,C02380,2023-07-16,2023-08-15,2023-08-03,5846,EUR,paid,DE
INV01896,C02628,2023-07-22,2023-08-21,2023-08-15,1335,EUR,paid,DE
INV01897,C02733,2023-08-07,2023-09-06,2023-08-23,5262,EUR,paid,DE
INV01898,C02529,2023-08-22,2023-09-21,,2441,EUR,overdue,DE
INV01899,C02732,2023-08-01,2023-08-31,2023-08-28,1022,EUR,paid,DE
INV01900,C02450,2023-08-26,2023-09-25,2023-10-07,3575,EUR,paid_late,DE
INV01901,C02441,2023-08-20,2023-09-19,2023-09-03,3057,EUR,paid,DE
INV01902,C02500,2023-08-08,2023-09-07,2023-09-30,7056,EUR,paid_late,DE
INV01903,C02632,2023-08-07,2023-09-06,2023-08-15,4258,EUR,paid,DE
INV01904,C02710,2023-08-26,2023-09-25,2023-08-31,5706,EUR,paid,DE
INV01905,C02699,2023-08-12,2023-09-11,2023-08-18,4902,EUR,paid,DE
INV01906,C02462,2023-08-27,2023-09-26,2023-09-06,934,EUR,paid,DE
INV01907,C02447,2023-08-25,2023-09-24,2023-10-23,6325,EUR,paid_late,DE
INV01908,C02499,2023-08-12,2023-09-11,2023-09-05,1821,EUR,paid,DE
INV01909,C02514,2023-08-28,2023-09-27,2023-09-07,471,EUR,paid,DE
INV01910,C02812,2023-08-23,2023-09-22,2023-09-13,8182,EUR,paid,DE
INV01911,C02723,2023-08-10,2023-09-09,2023-09-13,4479,EUR,paid_late,DE
INV01912,C02684,2023-08-10,2023-09-09,,2030,EUR,overdue,DE
INV01913,C02522,2023-08-17,2023-09-16,2023-08-29,7675,EUR,paid,DE
INV01914,C02447,2023-08-03,2023-09-02,2023-08-21,7611,EUR,paid,DE
INV01915,C02541,2023-08-08,2023-09-07,2023-08-17,5696,EUR,paid,DE
INV01916,C02619,2023-08-25,2023-09-24,2023-09-03,4493,EUR,paid,DE
INV01917,C02383,2023-08-09,2023-09-08,2023-08-23,1548,EUR,paid,DE
INV01918,C02478,2023-08-19,2023-09-18,2023-08-27,2126,EUR,paid,DE
INV01919,C02640,2023-08-05,2023-09-04,2023-08-14,3865,EUR,paid,DE
INV01920,C02469,2023-08-28,2023-09-27,2023-09-02,5202,EUR,paid,DE
INV01921,C02501,2023-09-11,2023-10-11,2023-11-15,6965,EUR,paid_late,DE
INV01922,C02697,2023-09-28,2023-10-28,2023-10-03,4098,EUR,paid,DE
INV01923,C02382,2023-09-13,2023-10-13,2023-10-06,6835,EUR,paid,DE
INV01924,C02510,2023-09-22,2023-10-22,,8087,EUR,overdue,DE
INV01925,C02813,2023-09-13,2023-10-13,2023-09-24,2988,EUR,paid,DE
INV01926,C02627,2023-09-01,2023-10-01,2023-09-21,2305,EUR,paid,DE
INV01927,C02644,2023-09-24,2023-10-24,2023-10-02,7141,EUR,paid,DE
INV01928,C02692,2023-09-18,2023-10-18,2023-11-11,2332,EUR,paid_late,DE
INV01929,C02606,2023-09-28,2023-10-28,,4163,EUR,overdue,DE
INV01930,C02488,2023-09-12,2023-10-12,2023-09-24,3278,EUR,paid,DE
INV01931,C02730,2023-09-20,2023-10-20,2023-10-16,2511,EUR,paid,DE
INV01932,C02675,2023-09-21,2023-10-21,2023-10-26,8127,EUR,paid_late,DE
INV01933,C02718,2023-09-26,2023-10-26,2023-10-11,7805,EUR,paid,DE
INV01934,C02795,2023-09-21,2023-10-21,2023-10-03,1983,EUR,paid,DE
INV01935,C02521,2023-09-06,2023-10-06,2023-10-01,5965,EUR,paid,DE
INV01936,C02490,2023-09-21,2023-10-21,2023-10-19,2014,EUR,paid,DE
INV01937,C02538,2023-09-28,2023-10-28,2023-10-26,7550,EUR,paid,DE
INV01938,C02588,2023-09-01,2023-10-01,,5117,EUR,overdue,DE
INV01939,C02767,2023-09-25,2023-10-25,2023-10-16,2777,EUR,paid,DE
INV01940,C02489,2023-09-28,2023-10-28,2023-10-12,2186,EUR,paid,DE
INV01941,C02699,2023-09-24,2023-10-24,2023-10-15,564,EUR,paid,DE
INV01942,C02521,2023-09-06,2023-10-06,2023-09-21,4487,EUR,paid,DE
INV01943,C02728,2023-09-24,2023-10-24,2023-10-01,7877,EUR,paid,DE
INV01944,C02627,2023-09-06,2023-10-06,,4853,EUR,overdue,DE
INV01945,C02577,2023-10-14,2023-11-13,2023-10-20,8185,EUR,paid,DE
INV01946,C02622,2023-10-08,2023-11-07,2023-11-05,498,EUR,paid,DE
INV01947,C02718,2023-10-26,2023-11-25,2023-11-22,7983,EUR,paid,DE
INV01948,C02532,2023-10-24,2023-11-23,2023-12-16,2921,EUR,paid_late,DE
INV01949,C02582,2023-10-12,2023-11-11,,6222,EUR,overdue,DE
INV01950,C02533,2023-10-11,2023-11-10,2023-11-19,2635,EUR,paid_late,DE
INV01951,C02813,2023-10-21,2023-11-20,2023-10-28,2679,EUR,paid,DE
INV01952,C02733,2023-10-06,2023-11-05,2023-11-22,4808,EUR,paid_late,DE
INV01953,C02549,2023-10-14,2023-11-13,2023-10-21,2980,EUR,paid,DE
INV01954,C02549,2023-10-01,2023-10-31,2023-10-25,1423,EUR,paid,DE
INV01955,C02713,2023-10-08,2023-11-07,2023-11-02,4946,EUR,paid,DE
INV01956,C02779,2023-10-06,2023-11-05,2023-10-15,3307,EUR,paid,DE
INV01957,C02399,2023-10-25,2023-11-24,2023-12-29,2589,EUR,paid_late,DE
INV01958,C02403,2023-10-23,2023-11-22,2023-10-29,5609,EUR,paid,DE
INV01959,C02708,2023-10-01,2023-10-31,2023-10-09,1394,EUR,paid,DE
INV01960,C02557,2023-10-19,2023-11-18,2023-10-24,684,EUR,paid,DE
